offensiveYN,post
0,Highhhhh watching dawn of planet of the apes #StonerNation #LifeComplete
0,Highhhhh watching dawn of planet of the apes #StonerNation #LifeComplete
0,Everybody got foreign bitches and foreign cars &#128564;&#128564;
0,@SteezHOE that's my lil Nigga in the middle . I was locked Wid bitch
0,"If a bitch has to fuss &amp;&amp;fight over a niggah thats hugged up &amp;&amp; ,boo'd up w the next bitch , clearly doesnt gaf bout u"
0,"If a bitch has to fuss &amp;&amp;fight over a niggah thats hugged up &amp;&amp; ,boo'd up w the next bitch , clearly doesnt gaf bout u"
0,At the MLK march tryna find a man bitch we see U
0,At the MLK march tryna find a man bitch we see U
0,"Be a girl with a mind, a bitch with an attitude and a lady with class."
0,"Be a girl with a mind, a bitch with an attitude and a lady with class."
0,"RT @JETzLyfe412: Started off wit nuttin I was hungry, now I got a couple niggas bitches who want me"
0,I miss my monkey &#128533;
0,I miss my monkey &#128533;
0,I miss my monkey &#128533;
0,"""I got a sister, she told me stop calling women bitches.."""
0,RT @TheBloodShow: Why all these hoes be wearin flowers around they head. I hope a bee Sting they ASS
0,RT @TheBloodShow: Why all these hoes be wearin flowers around they head. I hope a bee Sting they ASS
0,"he had a song called ""Hit u from the back"" with the iconic lines ""There they go! a big ole pack of pretty bitches..."""
0,They love me at the place I bring my car to.....I don't know why Spanish men love me... sometimes I do look like a guala though Lol
0,They love me at the place I bring my car to.....I don't know why Spanish men love me... sometimes I do look like a guala though Lol
0,I'm back bitches &#128513;&#128513;&#128513;&#128513;
0,It aint nothing to cut that bitch off- K camp
0,&#8220;@LopezWhs: Niggas talk more then bitches these days&#8221;
0,&#8220;@LopezWhs: Niggas talk more then bitches these days&#8221;
0,RT @MA_OTL: Luv n hip hop checks drying up bitches turning to insurance scams! http://t.co/JrJtHV25t2
0,RT @MA_OTL: Luv n hip hop checks drying up bitches turning to insurance scams! http://t.co/JrJtHV25t2
0,"@haylebopp last year i had to explain why ""queer theory"" is the acceptable academic term"
0,"@haylebopp last year i had to explain why ""queer theory"" is the acceptable academic term"
0,"@haylebopp last year i had to explain why ""queer theory"" is the acceptable academic term"
0,RT @MLPerkinsJr: Overtime bitches.
0,RT @MLPerkinsJr: Overtime bitches.
0,RT @MLPerkinsJr: Overtime bitches.
0,Back #InHighSchool me and @NTGOnline used to have to stiff-arm bitches that kept tryna steal our fitteds
0,Back #InHighSchool me and @NTGOnline used to have to stiff-arm bitches that kept tryna steal our fitteds
0,This bitch come home wit a attitude. Bitch go yo ass Bacc to work ah sum fucc.
0,"If I've never seen her do some ""hoe"" shit with my own eyes then I refuse to let another nigga influence my thoughts on her. So what?"
0,"""Stop looking us and go eat some pussy, you yuppie fucks."""
0,"Never leave your trust in a bitch,"
0,"RT @BVSEDXJESUS: I want a real relationship &#9994;&#128272; no games, no lies, no side hoes, just me and you &#128152;&#128141;"
0,"RT @BVSEDXJESUS: I want a real relationship &#9994;&#128272; no games, no lies, no side hoes, just me and you &#128152;&#128141;"
0,"RT @BVSEDXJESUS: I want a real relationship &#9994;&#128272; no games, no lies, no side hoes, just me and you &#128152;&#128141;"
0,RT @Ambeerrxoxo: I'll piss on a hoe
0,"RT @IKeepitRealer: ChrisBrown a bitch 4 hittin a Woman
JayZ a bitch 4 lettin a woman hit him
bitches needa make up ya mind &#128134;
Yah want yah a&#8230;"
0,Just saw the baddest bitch in life walking down the street if she didn't have that Aeropostale shirt on I prolly woulda gamed her ass up
0,Just saw the baddest bitch in life walking down the street if she didn't have that Aeropostale shirt on I prolly woulda gamed her ass up
0,Reading the ut sexual assault case takes me back 2 college.I'll never forget D Walk would say dont run trains on them hoes.Straight Trouble
0,Reading the ut sexual assault case takes me back 2 college.I'll never forget D Walk would say dont run trains on them hoes.Straight Trouble
0,All deses bitches know that you're my nigga.
0,"RT @YoungBuddhaBruh: @WestSideFlee it all depends on the female dawg, usually that's how it is with these hoes but the genuine women fuck w&#8230;"
0,"RT @YoungBuddhaBruh: @WestSideFlee it all depends on the female dawg, usually that's how it is with these hoes but the genuine women fuck w&#8230;"
0,"RT @backtoBRIality: &#8220;@OverlyLiked: ONLY REAL NIGGAS KNOW no matter how hungry you are, you better let these bitches cool off! http://t.co/T&#8230;"
0,"RT @backtoBRIality: &#8220;@OverlyLiked: ONLY REAL NIGGAS KNOW no matter how hungry you are, you better let these bitches cool off! http://t.co/T&#8230;"
0,"RT @OhLeyo_: @vin_chenzo1 I'm a joke having hoes ain't shit, I'm just looking for the first girl I loved when I'm in these bitches. That's &#8230;"
0,"RT @OhLeyo_: @vin_chenzo1 I'm a joke having hoes ain't shit, I'm just looking for the first girl I loved when I'm in these bitches. That's &#8230;"
0,Life be my bitch and that hoe move when I say so &#128175; http://t.co/ezO2QUqVhu
0,Life be my bitch and that hoe move when I say so &#128175; http://t.co/ezO2QUqVhu
0,Man I'm tired of dealing with these hoes but my dick not
0,Man I'm tired of dealing with these hoes but my dick not
0,RT @Crimefetish: But bitches do that too http://t.co/KWFRABGuwj
0,He was talking about I'm on one lol. How was that even possible when I was on a cruise ship with no phone service negro?
0,"RT @ClicquotSuave: we were at the party last night and P goes...""bro this nigg got on chucks just chillin and dancing w/ all the bitches""..&#8230;"
0,RT @L1LDebbie: So it's rude to talk about fat bitches but it's cool to talk about skinny bitches?! Cus I know alot of thick hoes on the ver&#8230;
0,late upload bitches
0,late upload bitches
0,I'm bout to start singing and shit lol hoes going crazy or this nigga August
0,I'm bout to start singing and shit lol hoes going crazy or this nigga August
0,I'm bout to start singing and shit lol hoes going crazy or this nigga August
0,All y'all bitches corny lol
0,All y'all bitches corny lol
0,@kieffer_jason nigga i really dont give a flying fuck but if u wanna talk shit then back your words up and scratch stop being a little bitch
0,"the microwave at work is broken, so my ghetto ass put a hamburger patty in the toaster to warm it up.."
0,"the microwave at work is broken, so my ghetto ass put a hamburger patty in the toaster to warm it up.."
0,"the microwave at work is broken, so my ghetto ass put a hamburger patty in the toaster to warm it up.."
0,RT @iiAK: I hate seeing a nice fee wit a weak nigga .. Be like girl yu retarded r sumn?! Uon know yu cud have me?!
0,"RT @n1irving: &#9749;&#128056; this isn't tea anymore ""@ChickenColeman: How do bitches ""Peep everything"" but still getting cheated on something not addin&#8230;"
0,"RT @n1irving: &#9749;&#128056; this isn't tea anymore ""@ChickenColeman: How do bitches ""Peep everything"" but still getting cheated on something not addin&#8230;"
0,Going to California today for some analyzer training. Going into Dick Whitman mode. Wish I had a tan colored suit to wear for the flight.
0,Going to California today for some analyzer training. Going into Dick Whitman mode. Wish I had a tan colored suit to wear for the flight.
0,Going to California today for some analyzer training. Going into Dick Whitman mode. Wish I had a tan colored suit to wear for the flight.
0,RT @SAMMI_boyden: @savanigga oh....I know dude. I just went OFF ON HIS ASS I'm done with that faggot
0,Dont believe them hoes.
0,Dont believe them hoes.
0,Tanning with my main bitch
0,Tanning with my main bitch
0,Tanning with my main bitch
0,You a hoe if you like gettin drunk
0,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/iuCRWOfDts
0,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/iuCRWOfDts
0,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/iuCRWOfDts
0,"Bitch, you may have a million dollar body, but you got a dollar menu face and a four-piece nugget pussy, so you ain't worth shit."
0,I'm bringing booty back. Go ahead and tell them skinny bitches that.
0,I'm bringing booty back. Go ahead and tell them skinny bitches that.
0,Lolololol not to be a hoe but that was a nyyce one
0,Lolololol not to be a hoe but that was a nyyce one
0,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around
0,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around
0,@urHIGHnesss_ &#128514; nah lemme chill i love the bitches
0,@urHIGHnesss_ &#128514; nah lemme chill i love the bitches
0,"money, weed n bitches... hanging wit snitches shit it wasn't my intention"
0,How come I won't pray but find time for a bitch
0,How come I won't pray but find time for a bitch
0,How come I won't pray but find time for a bitch
0,RT @sbacilio1224: Neta bullshit aside I need to get me a bad bitch
0,RT @sbacilio1224: Neta bullshit aside I need to get me a bad bitch
0,"RT @bclaymoore: Dude does his girlfriend's mom, trashes her wedding. Mopes to folk rock. #explainafilmplotbadly"
0,"RT @bclaymoore: Dude does his girlfriend's mom, trashes her wedding. Mopes to folk rock. #explainafilmplotbadly"
0,RT @easy_edd: lifes a bitch
0,RT @easy_edd: lifes a bitch
0,RT @easy_edd: lifes a bitch
0,Im from the 210 you already know bout to bust a flow on this bitch hoe names miguel is chillin with my nigga tono
0,Im from the 210 you already know bout to bust a flow on this bitch hoe names miguel is chillin with my nigga tono
0,RT @Ciara_LisaaRoss: cant no bitch make me mad over a nigga i already had
0,"RT @RnadJorell: &#8220;@_KudaBrazyy: ""You Disrespected My Hoeing"" Pimp Slaps Hoe In The Telly For Talking Back! - http://t.co/XfBbm7cJTY&#8221;aha bitch"
0,@LongLiveChris__: Atlanta niggas* @NerdLifeThuggin: Bay niggas gotta chill. RT @LawTooRaw: I'm shitting on you hoes. http://t.co/XA5INg0sc6
0,If viagra was for bitches it'd be called niagra
0,If viagra was for bitches it'd be called niagra
0,All the hoes on LoveandHipHop going to prom &#128514;&#128514;&#128514;
0,"RT @OGSITTI: side hoe: hey, this is my boyfriend

me: http://t.co/On9Hex5L4t"
0,"RT @CloydRivers: Roses are red,
Camo is green.
Trick or treat bitches,
Happy Halloween.
Merica."
0,RT @KINGTUNCHI_: You bitches ain't a #100
0,RT @CHlLDHOODRUINER: she paid $5 to hold the monkey and look what he did &#128514;&#128557;&#128553; this monkey real af http://t.co/NgeCuWehHb
0,&#8220;@wassssupsarah: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?
0,I'm sick of you hoes for real I got somebody that looks up to me so I ain't bout no pussy shit.
0,@marissaaxoo @kakestevens @mandaclementine someone needs to give these bitches a gatoraide or ten
0,@marissaaxoo @kakestevens @mandaclementine someone needs to give these bitches a gatoraide or ten
0,@marissaaxoo @kakestevens @mandaclementine someone needs to give these bitches a gatoraide or ten
0,RT @CuhCuhCuh: bitches is twerkin on camera while they kid watchin sponge bob cuh
0,RT @CuhCuhCuh: bitches is twerkin on camera while they kid watchin sponge bob cuh
0,She like to argue so I sent dat bitch to law school
0,She like to argue so I sent dat bitch to law school
0,kit kats trash
0,kit kats trash
0,kit kats trash
0,Birthday today bitches and I gotta work :/
0,Birthday today bitches and I gotta work :/
0,Birthday today bitches and I gotta work :/
0,Sneaky hoes http://t.co/YPqpMdpfGg
0,You niggas puttin bitches you haven't even fucked yet on a pedestal. Scratch her off your hit list b. You ain't never hittin that.
0,"Been sleeping toooooo much, fuck it ima enjoy it before i start working 2 jobs like a hoe haha"
0,"Been sleeping toooooo much, fuck it ima enjoy it before i start working 2 jobs like a hoe haha"
0,"Been sleeping toooooo much, fuck it ima enjoy it before i start working 2 jobs like a hoe haha"
0,"@amyklobuchar he was 17 not 16 &amp; he tried to beat up a much weaker ""creepy ass cracker"" that is why he is dead. If Zimmerman was a woman..."
0,"niggas bugging if they think my bitch ain't gunna tell me something, HA"
0,"niggas bugging if they think my bitch ain't gunna tell me something, HA"
0,"RT @iCumYouLeave: If he asks, ""what you about to do?"" after y'all get done fucking, you a hoe."
0,Or she just cant afford winter clothes RT @da_1eye_creep Summer hoe = winter Muslimah
0,RT @PoiiNtGuaRd: Them bitches prolly had to pay Beyonc&#233; 100 million to perform 5 minutes &#128530;
0,RT @PoiiNtGuaRd: Them bitches prolly had to pay Beyonc&#233; 100 million to perform 5 minutes &#128530;
0,"@eruditetina @Orgleader Hey @RevJJackson why dont u get ""involved in black on black situations""? 'Cause hate whitey? B honest now #MikeBrown"
0,"@Aryanliving Welcome to the movement. Anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet)."
